utc_time,symbol,side,price,qty,usd,rsi,pnl_usd
2025-02-19 00:55,XRP-USD,BUY,2.5388025,551.4410829515097,1400.0000000000002,35.72381864146463,
2025-02-19 02:05,XRP-USD,SELL,2.5500748876684973,551.4410829515097,1406.2160576633655,60.13356768565281,6.216057663365368
2025-02-19 02:30,BCH-USD,BUY,312.56815000000006,4.484591587932878,1401.7404961457423,14.210881537397228,
2025-02-19 02:50,BCH-USD,SELL,317.12431352970543,4.484591587932878,1422.1730287843056,68.67682463594724,20.432532638563284
2025-02-19 03:40,SOL-USD,BUY,167.100275,8.422856307594587,1407.4616052845402,35.88724022016066,
2025-02-19 06:10,SOL-USD,SELL,167.2191712431353,8.422856307594587,1408.4630512559816,62.720663574109366,1.0014459714413098
2025-02-19 06:15,DOT-USD,BUY,4.7160635,298.4993756247225,1407.7420101565435,35.49356145708532,
2025-02-19 06:50,DOT-USD,SELL,4.784822765851223,298.4993756247225,1428.2666080815477,64.28093571234962,20.52459792500432
2025-02-19 08:35,ATOM-USD,BUY,4.578858,308.6990025843878,1413.4888975755448,35.26190411901317,
2025-02-19 10:00,ATOM-USD,SELL,4.669995007488766,308.6990025843878,1441.6228008858527,74.99341643760978,28.1339033103079
2025-02-19 12:00,LTC-USD,BUY,135.69323500000002,10.474850794900945,1421.366390502431,36.95859593588852,
2025-02-19 15:30,LTC-USD,SELL,136.6849725411882,10.474850794900945,1431.754693274079,61.31937899125521,10.388302771648034
2025-02-19 15:55,AVAX-USD,BUY,23.515220000000003,60.56822412371614,1424.2751152784924,36.13310782872829,
2025-02-19 16:15,AVAX-USD,SELL,23.764353469795306,60.56822412371614,1439.3646871137735,60.413544523544616,15.089571835281014
2025-02-19 16:45,UNI-USD,BUY,9.45416,151.09752695029184,1428.500195392371,31.323553079380304,
2025-02-19 18:25,UNI-USD,SELL,9.516724912631053,151.09752695029184,1437.9535989647843,60.181397775534236,9.453403572413254
2025-02-19 18:35,LTC-USD,BUY,135.18247,10.586780581776965,1431.147148392647,36.87561223673935,
2025-02-19 20:15,LTC-USD,SELL,136.21567648527207,10.586780581776965,1442.0854787478916,62.33924424741244,10.93833035524443
2025-02-19 20:25,SOL-USD,BUY,167.961565,8.53891710816171,1434.2098808921153,35.096901837717354,
2025-02-19 23:20,SOL-USD,SELL,169.1263105341987,8.53891710816171,1444.1555464607393,64.04201964362585,9.945665568624118
2025-02-20 00:05,UNI-USD,BUY,9.416103,152.61033861368446,1436.99466725133,30.266644321941712,
2025-02-20 00:55,UNI-USD,SELL,9.474787818272592,152.61033861368446,1445.950577239393,64.76548648454157,8.95590998806285
2025-02-20 01:25,UNI-USD,BUY,9.3970745,153.18622003560657,1439.5023220479877,36.10360356950638,
2025-02-20 02:55,UNI-USD,SELL,9.49276085871193,153.18622003560657,1454.1601536480393,75.91254987225958,14.657831600051702
2025-02-20 05:05,UNI-USD,BUY,9.3950715,153.65572416303613,1443.6065148960022,32.674265743354255,
2025-02-20 10:40,UNI-USD,SELL,9.235147279081378,153.65572416303613,1419.0332429195419,66.67801900096798,-24.57327197646027
2025-02-20 11:30,XRP-USD,BUY,2.6947360500000004,533.1601953158242,1436.725998742593,36.13582672822278,
2025-02-20 12:35,XRP-USD,SELL,2.6997503744383424,533.1601953158242,1439.3994369395164,62.610534640606396,2.673438196923355
2025-02-20 12:45,LTC-USD,BUY,129.083335,11.136019699504445,1437.4745614377316,34.11131275956157,
2025-02-20 14:25,LTC-USD,SELL,129.35596605092363,11.136019699504445,1440.5105861915138,66.09845582734724,3.0360247537820473
2025-02-20 14:45,AAVE-USD,BUY,257.84619,5.578227269399601,1438.3246483687906,34.140923650433066,
2025-02-20 17:10,AAVE-USD,SELL,256.6650024962556,5.578227269399601,1431.73571602513,61.74860397670513,-6.5889323436608
2025-02-20 17:40,DOT-USD,BUY,4.9504145,290.173630372278,1436.4797473125655,33.87510019802029,
2025-02-20 18:00,DOT-USD,SELL,5.0074887668497245,290.173630372278,1453.0411945251863,63.862143978530554,16.56144721262075
2025-02-20 20:00,LTC-USD,BUY,127.581085,11.295694440379616,1441.1169525320993,36.7907080023525,
2025-02-20 20:20,LTC-USD,SELL,128.73689465801297,11.295694440379616,1454.1726252602534,60.090539212336445,13.055672728154171
2025-02-20 20:55,UNI-USD,BUY,9.3089425,155.2026495916139,1444.7725408959823,32.75970064833582,
2025-02-20 23:30,UNI-USD,SELL,9.322016974538192,155.2026495916139,1446.8017339863277,76.84958776813264,2.029193090345404
