utc_time,symbol,side,price,qty,usd,rsi,pnl_usd
2025-03-04 14:15,BTC-USD,BUY,82985.05051999999,0.03012590803204346,2500.0,32.62027929237357,
2025-03-04 17:20,BTC-USD,SELL,84325.84247258227,0.03012590803204346,2540.3925750535977,67.78753580998463,40.392575053597746
2025-03-04 20:55,UNI-USD,BUY,6.9648319999999995,361.8459551539505,2520.196287526799,27.656662203390525,
2025-03-04 21:20,UNI-USD,SELL,7.062811565304088,361.8459551539505,2555.649796919826,64.1346993449132,35.45350939302676
2025-03-04 23:00,AAVE-USD,BUY,205.62502999999998,12.342481079386651,2537.923042223312,33.53340669534914,
2025-03-05 02:40,AAVE-USD,SELL,206.75972083748755,12.342481079386651,2551.927942415956,71.23260080043453,14.004900192643703
2025-03-05 03:40,AVAX-USD,BUY,20.019879999999997,127.11991741806816,2544.925492319634,32.834972505665135,
2025-03-05 06:40,AVAX-USD,SELL,20.0,127.11991741806816,2542.398348361363,72.05723469270085,-2.527143958270815
2025-03-05 07:30,LTC-USD,BUY,102.13548999999999,24.90478011453706,2543.6619203404985,25.421448418567167,
2025-03-05 08:50,LTC-USD,SELL,103.60917248255235,24.90478011453706,2580.36365852711,65.61201260996101,36.70173818661169
2025-03-05 11:25,AAVE-USD,BUY,216.71820999999997,11.821862082719328,2562.0127894338043,31.51692588747966,
2025-03-05 17:30,AAVE-USD,SELL,217.11864406779665,11.821862082719328,2566.7466657565187,69.28294841783608,4.733876322714642
2025-03-05 21:10,AAVE-USD,BUY,216.46745999999996,11.846490588447622,2564.3797275951615,30.96242127665961,
2025-03-05 23:00,AAVE-USD,SELL,217.11864406779665,11.846490588447622,2572.093973525662,82.00362065405244,7.714245930500545
2025-03-05 23:05,LINK-USD,BUY,16.29875,157.57262676956282,2568.2368505604118,33.89535926561794,
2025-03-05 23:35,LINK-USD,SELL,16.500498504486544,157.57262676956282,2600.0268923591875,68.42212619290628,31.790041798775864
2025-03-06 00:00,BCH-USD,BUY,390.3675999999999,6.619739628646948,2584.1318714597996,29.993587892086524,
2025-03-06 01:15,BCH-USD,SELL,393.320039880359,6.619739628646948,2603.6762547370104,64.71983102890985,19.54438327721056
